node,product_id,seller_id,category,rating,review_count,degree,weighted_degree,max_overlap,mean_jaccard,max_jaccard,clustering_coeff,core_number,pagerank,community_id,community_density,seller_concentration,hazard_code,is_known_eu_sanction,is_true_dangerous,product_hazard_index,risk_tier,anomaly_prediction,is_suspicious,anomaly_score
prod_20000110,20000110,1000006,Sports & Entertainment,4.0,3,7,8,2,0.0511,0.2,0.022,7,0.000617,44,0.1131,0.048,NONE,False,False,0.0993,LOW_RISK,1,False,0.0871
prod_20000407,20000407,1000043,Phones & Telecommunications,4.0,15,46,60,5,0.035,0.1111,0.0091,28,0.002621,27,0.1093,0.069,NONE,False,False,0.1953,MODERATE_RISK,1,False,0.0874
prod_20000276,20000276,1000031,Automotive,4.8,10,38,51,5,0.0403,0.0909,0.0106,26,0.002175,66,0.1199,0.053,NONE,False,False,0.1865,MODERATE_RISK,1,False,0.0877
prod_20000473,20000473,1000027,Phones & Telecommunications,3.79,14,44,59,6,0.033,0.0938,0.0105,27,0.002401,66,0.1199,0.053,NONE,False,False,0.2244,MODERATE_RISK,1,False,0.0879
prod_20000486,20000486,1000036,Tools & Home Improvement,3.8,20,51,74,8,0.03,0.0667,0.0095,28,0.00305,44,0.1131,0.048,NONE,False,False,0.2434,MODERATE_RISK,1,False,0.0879
prod_20000137,20000137,1000026,Home & Garden,3.25,4,12,12,1,0.036,0.2,0.0177,11,0.000779,66,0.1199,0.053,NONE,False,False,0.1585,MODERATE_RISK,1,False,0.0879
prod_20000112,20000112,1000038,Phones & Telecommunications,4.35,26,52,82,8,0.0261,0.0588,0.0111,28,0.003408,44,0.1131,0.048,NONE,False,False,0.2957,MODERATE_RISK,1,False,0.0887
prod_20000378,20000378,1000041,Phones & Telecommunications,4.45,11,38,41,2,0.0337,0.1538,0.0089,28,0.001774,66,0.1199,0.053,NONE,False,False,0.1781,MODERATE_RISK,1,False,0.0891
prod_20000359,20000359,1000029,Phones & Telecommunications,4.12,17,45,66,7,0.0337,0.0741,0.0097,27,0.002994,27,0.1093,0.069,NONE,False,False,0.2628,MODERATE_RISK,1,False,0.0892
prod_20000162,20000162,1000049,Consumer Electronics,3.0,1,4,4,1,0.065,0.1,0.0147,4,0.000483,44,0.1131,0.048,NONE,False,False,0.0752,LOW_RISK,1,False,0.0892
prod_20000139,20000139,1000025,Home & Garden,3.25,8,24,28,4,0.0379,0.125,0.011,20,0.001493,44,0.1131,0.048,NONE,False,False,0.1428,LOW_RISK,1,False,0.0892
prod_20000458,20000458,1000003,Consumer Electronics,3.6,10,23,32,5,0.0358,0.0909,0.0141,20,0.001471,44,0.1131,0.048,NONE,False,False,0.1715,MODERATE_RISK,1,False,0.0893
prod_20000392,20000392,1000049,Computer & Office,4.33,3,5,5,1,0.0874,0.2,0.0089,5,0.000547,27,0.1093,0.069,ELEC_SHOCK,False,True,0.0794,LOW_RISK,1,False,0.0894
prod_20000088,20000088,1000002,Tools & Home Improvement,4.64,14,42,56,5,0.0357,0.1,0.0101,27,0.00243,66,0.1199,0.053,NONE,False,False,0.3363,MODERATE_RISK,1,False,0.0895
prod_20000206,20000206,1000029,Sports & Entertainment,4.14,21,54,79,8,0.029,0.0833,0.0098,28,0.003216,66,0.1199,0.053,NONE,False,False,0.256,MODERATE_RISK,1,False,0.0897
prod_20000339,20000339,1000012,Sports & Entertainment,5.0,1,5,5,1,0.084,0.1429,0.0127,5,0.000525,66,0.1199,0.053,NONE,False,False,0.0866,LOW_RISK,1,False,0.0898
prod_20000101,20000101,1000012,Jewelry & Accessories,5.0,2,3,3,1,0.0586,0.125,0.0149,3,0.000458,66,0.1199,0.053,NONE,False,False,0.0842,LOW_RISK,1,False,0.0908
prod_20000382,20000382,1000023,Phones & Telecommunications,5.0,1,7,7,1,0.0227,0.0625,0.0185,7,0.000568,66,0.1199,0.053,NONE,False,False,0.0868,LOW_RISK,1,False,0.0908
prod_20000337,20000337,1000019,Sports & Entertainment,5.0,1,5,5,1,0.0353,0.0909,0.0214,5,0.000509,44,0.1131,0.048,NONE,False,False,0.171,MODERATE_RISK,1,False,0.0908
prod_20000313,20000313,1000009,Sports & Entertainment,4.0,2,8,8,1,0.0772,0.3333,0.0153,8,0.000626,66,0.1199,0.053,NONE,False,False,0.1262,LOW_RISK,1,False,0.091
prod_20000459,20000459,1000019,Home & Garden,4.29,7,35,39,2,0.0473,0.125,0.0079,26,0.001741,66,0.1199,0.053,NONE,False,False,0.2604,MODERATE_RISK,1,False,0.0912
prod_20000403,20000403,1000032,Home & Garden,4.09,11,45,56,3,0.0368,0.0968,0.0107,28,0.002288,27,0.1093,0.069,NONE,False,False,0.2182,MODERATE_RISK,1,False,0.0912
prod_20000491,20000491,1000032,Phones & Telecommunications,4.0,2,8,8,1,0.0193,0.0714,0.0234,8,0.000598,44,0.1131,0.048,NONE,False,False,0.1268,LOW_RISK,1,False,0.0913
prod_20000290,20000290,1000014,Phones & Telecommunications,4.67,3,8,9,2,0.0321,0.125,0.0205,8,0.000643,27,0.1093,0.069,NONE,False,False,0.1008,LOW_RISK,1,False,0.0914
prod_20000093,20000093,1000006,Tools & Home Improvement,5.0,3,14,16,2,0.0816,0.25,0.0123,12,0.000958,66,0.1199,0.053,NONE,False,False,0.1175,LOW_RISK,1,False,0.0915
prod_20000299,20000299,1000018,Automotive,4.67,3,7,8,2,0.0301,0.1,0.0215,7,0.000612,44,0.1131,0.048,NONE,False,False,0.1036,LOW_RISK,1,False,0.0919
prod_20000495,20000495,1000038,Sports & Entertainment,5.0,4,16,20,3,0.067,0.25,0.0106,15,0.001066,44,0.1131,0.048,NONE,False,False,0.2418,MODERATE_RISK,1,False,0.0921
prod_20000253,20000253,1000002,Home & Garden,4.0,7,19,26,4,0.0368,0.0952,0.016,19,0.001214,27,0.1093,0.069,NONE,False,False,0.2479,MODERATE_RISK,1,False,0.0922
prod_20000203,20000203,1000027,Automotive,3.69,13,39,48,2,0.034,0.0769,0.0094,27,0.002143,66,0.1199,0.053,NONE,False,False,0.1883,MODERATE_RISK,1,False,0.0922
prod_20000201,20000201,1000011,Automotive,4.0,1,4,4,1,0.092,0.1429,0.0126,4,0.000495,66,0.1199,0.053,NONE,False,False,0.0798,LOW_RISK,1,False,0.0922
prod_20000461,20000461,1000020,Phones & Telecommunications,4.48,23,50,78,6,0.0308,0.0833,0.0091,27,0.003215,44,0.1131,0.048,NONE,False,False,0.2315,MODERATE_RISK,1,False,0.0926
prod_20000272,20000272,1000031,Phones & Telecommunications,4.0,1,7,7,1,0.0201,0.0455,0.02,7,0.000564,66,0.1199,0.053,NONE,False,False,0.0738,LOW_RISK,1,False,0.0926
prod_20000444,20000444,1000026,Jewelry & Accessories,4.0,1,4,4,1,0.0601,0.2,0.0179,4,0.000487,66,0.1199,0.053,NONE,False,False,0.1114,LOW_RISK,1,False,0.0928
prod_20000340,20000340,1000006,Home & Garden,4.18,11,27,36,3,0.0361,0.1667,0.0133,23,0.001659,27,0.1093,0.069,NONE,False,False,0.1628,MODERATE_RISK,1,False,0.0928
prod_20000296,20000296,1000012,Computer & Office,3.6,5,15,18,2,0.0499,0.2,0.0155,13,0.001017,27,0.1093,0.069,NONE,False,False,0.1245,LOW_RISK,1,False,0.0931
prod_20000482,20000482,1000012,Computer & Office,3.73,11,32,41,4,0.0387,0.0833,0.0094,25,0.001839,27,0.1093,0.069,NONE,False,False,0.1981,MODERATE_RISK,1,False,0.0938
prod_20000233,20000233,1000000,Automotive,5.0,4,14,14,1,0.0318,0.0769,0.015,14,0.000811,27,0.1093,0.069,NONE,False,False,0.1061,LOW_RISK,1,False,0.0939
prod_20000396,20000396,1000000,Tools & Home Improvement,4.8,5,10,11,2,0.0279,0.0909,0.0209,10,0.000706,44,0.1131,0.048,NONE,False,False,0.094,LOW_RISK,1,False,0.0941
prod_20000481,20000481,1000006,Computer & Office,4.75,4,22,24,2,0.0524,0.25,0.0115,18,0.001272,66,0.1199,0.053,NONE,False,False,0.1537,MODERATE_RISK,1,False,0.0942
prod_20000484,20000484,1000049,Jewelry & Accessories,3.5,2,7,7,1,0.0685,0.25,0.0107,6,0.000619,66,0.1199,0.053,NONE,False,False,0.0879,LOW_RISK,1,False,0.0942
prod_20000319,20000319,1000040,Jewelry & Accessories,3.75,8,32,39,3,0.0424,0.1111,0.0107,26,0.001733,66,0.1199,0.053,NONE,False,False,0.1721,MODERATE_RISK,1,False,0.0947
prod_20000221,20000221,1000044,Jewelry & Accessories,3.62,8,34,38,4,0.0414,0.125,0.0091,26,0.001813,44,0.1131,0.048,NONE,False,False,0.1602,MODERATE_RISK,1,False,0.095
prod_20000153,20000153,1000004,Automotive,5.0,1,6,6,1,0.0816,0.1667,0.0182,6,0.000566,27,0.1093,0.069,NONE,False,False,0.0977,LOW_RISK,1,False,0.0951
prod_20000291,20000291,1000007,Computer & Office,4.6,10,33,45,3,0.0374,0.087,0.0128,25,0.00191,66,0.1199,0.053,NONE,False,False,0.2214,MODERATE_RISK,1,False,0.0953
prod_20000270,20000270,1000030,Jewelry & Accessories,4.13,15,44,68,8,0.0361,0.1111,0.0111,28,0.002772,44,0.1131,0.048,CHOKE_CHILD,False,True,0.2953,MODERATE_RISK,1,False,0.0954
prod_20000249,20000249,1000015,Computer & Office,4.24,21,59,75,6,0.0276,0.0645,0.0079,28,0.003094,44,0.1131,0.048,NONE,False,False,0.2625,MODERATE_RISK,1,False,0.0955
prod_20000399,20000399,1000008,Sports & Entertainment,5.0,1,4,4,1,0.0402,0.0769,0.0173,4,0.000473,66,0.1199,0.053,NONE,False,False,0.0549,LOW_RISK,1,False,0.0957
prod_20000408,20000408,1000045,Jewelry & Accessories,3.8,15,42,52,3,0.0341,0.0588,0.0085,26,0.002193,66,0.1199,0.053,ELEC_SHOCK,True,True,0.6494,HIGH_RISK,1,False,0.0957
prod_20000081,20000081,1000005,Sports & Entertainment,4.36,11,39,51,5,0.0391,0.0833,0.0095,26,0.002171,27,0.1093,0.069,NONE,False,False,0.1899,MODERATE_RISK,1,False,0.0959
prod_20000336,20000336,1000028,Tools & Home Improvement,3.5,2,7,7,1,0.0252,0.0625,0.0162,7,0.000569,66,0.1199,0.053,NONE,False,False,0.1179,LOW_RISK,1,False,0.0961
prod_20000426,20000426,1000035,Tools & Home Improvement,3.0,4,16,18,3,0.05,0.1111,0.014,15,0.00098,44,0.1131,0.048,NONE,False,False,0.1386,LOW_RISK,1,False,0.0966
prod_20000190,20000190,1000043,Sports & Entertainment,3.83,6,15,20,3,0.0361,0.125,0.0177,14,0.00103,27,0.1093,0.069,NONE,False,False,0.1202,LOW_RISK,1,False,0.0966
prod_20000156,20000156,1000009,Home & Garden,4.0,13,41,53,3,0.0379,0.08,0.0082,26,0.002394,66,0.1199,0.053,NONE,False,False,0.2406,MODERATE_RISK,1,False,0.097
prod_20000147,20000147,1000039,Sports & Entertainment,5.0,1,4,4,1,0.0381,0.0714,0.0161,4,0.000471,66,0.1199,0.053,CHEM_TOXIC,True,True,0.5497,HIGH_RISK,1,False,0.0972
prod_20000405,20000405,1000041,Consumer Electronics,3.0,2,8,8,1,0.0551,0.1111,0.0091,8,0.000627,44,0.1131,0.048,NONE,False,False,0.1045,LOW_RISK,1,False,0.0974
prod_20000282,20000282,1000003,Home & Garden,4.0,3,6,7,2,0.0704,0.25,0.0147,6,0.00062,44,0.1131,0.048,NONE,False,False,0.0995,LOW_RISK,1,False,0.0974
prod_20000229,20000229,1000000,Computer & Office,4.17,6,22,28,4,0.0367,0.1667,0.0165,21,0.001305,44,0.1131,0.048,NONE,False,False,0.1432,LOW_RISK,1,False,0.0976
prod_20000078,20000078,1000021,Home & Garden,4.0,2,11,12,2,0.0858,0.2,0.0119,11,0.000799,44,0.1131,0.048,NONE,False,False,0.1185,LOW_RISK,1,False,0.0976
prod_20000371,20000371,1000026,Phones & Telecommunications,5.0,2,8,9,2,0.0414,0.125,0.0194,8,0.000649,27,0.1093,0.069,NONE,False,False,0.1223,LOW_RISK,1,False,0.0977
prod_20000260,20000260,1000004,Consumer Electronics,4.5,2,7,7,1,0.027,0.0714,0.0183,7,0.00057,66,0.1199,0.053,NONE,False,False,0.1025,LOW_RISK,1,False,0.0978
prod_20000478,20000478,1000032,Phones & Telecommunications,4.07,15,46,54,4,0.0285,0.0526,0.0094,28,0.002223,66,0.1199,0.053,NONE,False,False,0.2284,MODERATE_RISK,1,False,0.0979
prod_20000215,20000215,1000001,Phones & Telecommunications,4.4,5,14,16,2,0.0758,0.2,0.008,12,0.001022,66,0.1199,0.053,NONE,False,False,0.1471,LOW_RISK,1,False,0.098
prod_20000232,20000232,1000048,Jewelry & Accessories,4.31,16,39,51,3,0.0316,0.0952,0.0102,28,0.002162,27,0.1093,0.069,NONE,False,False,0.2438,MODERATE_RISK,1,False,0.0982
prod_20000167,20000167,1000031,Consumer Electronics,4.0,13,42,52,4,0.0326,0.0714,0.0097,28,0.002253,27,0.1093,0.069,NONE,False,False,0.1933,MODERATE_RISK,1,False,0.0984
prod_20000173,20000173,1000029,Computer & Office,3.5,2,5,5,1,0.0444,0.1111,0.0164,5,0.000511,27,0.1093,0.069,NONE,False,False,0.1299,LOW_RISK,1,False,0.0987
prod_20000193,20000193,1000044,Automotive,4.0,11,36,45,6,0.0378,0.0833,0.0094,25,0.001958,66,0.1199,0.053,NONE,False,False,0.1735,MODERATE_RISK,1,False,0.0989
prod_20000485,20000485,1000048,Jewelry & Accessories,4.4,10,26,31,2,0.0426,0.1538,0.0093,22,0.001656,27,0.1093,0.069,CHOKE_CHILD,False,True,0.2118,MODERATE_RISK,1,False,0.0991
prod_20000166,20000166,1000014,Automotive,4.71,7,24,28,3,0.0539,0.1429,0.0085,20,0.001481,44,0.1131,0.048,NONE,False,False,0.1395,LOW_RISK,1,False,0.0992
prod_20000208,20000208,1000011,Jewelry & Accessories,4.5,2,12,14,2,0.0603,0.25,0.0175,12,0.000835,66,0.1199,0.053,NONE,False,False,0.099,LOW_RISK,1,False,0.0993
prod_20000350,20000350,1000006,Consumer Electronics,4.17,18,46,63,6,0.0317,0.0909,0.0095,27,0.002646,66,0.1199,0.053,NONE,False,False,0.2242,MODERATE_RISK,1,False,0.0993
prod_20000165,20000165,1000026,Home & Garden,4.0,4,11,15,4,0.034,0.0769,0.0202,11,0.000833,44,0.1131,0.048,NONE,False,False,0.1394,LOW_RISK,1,False,0.0994
prod_20000237,20000237,1000025,Jewelry & Accessories,4.43,7,30,33,2,0.0431,0.1429,0.0101,25,0.001565,66,0.1199,0.053,NONE,False,False,0.1653,MODERATE_RISK,1,False,0.0998
prod_20000472,20000472,1000029,Tools & Home Improvement,3.77,13,38,47,5,0.032,0.0714,0.01,27,0.002013,66,0.1199,0.053,NONE,False,False,0.2081,MODERATE_RISK,1,False,0.0999
prod_20000421,20000421,1000043,Jewelry & Accessories,4.11,18,52,69,7,0.0326,0.069,0.0079,28,0.002915,44,0.1131,0.048,NONE,False,False,0.2052,MODERATE_RISK,1,False,0.1
prod_20000240,20000240,1000015,Phones & Telecommunications,4.17,6,18,24,3,0.0549,0.25,0.0116,15,0.001208,44,0.1131,0.048,NONE,False,False,0.22,MODERATE_RISK,1,False,0.1002
prod_20000136,20000136,1000049,Phones & Telecommunications,5.0,1,3,3,1,0.04,0.0667,0.0131,3,0.000438,44,0.1131,0.048,NONE,False,False,0.0721,LOW_RISK,1,False,0.1002
prod_20000242,20000242,1000038,Home & Garden,5.0,1,6,6,1,0.0591,0.2,0.0154,6,0.000553,27,0.1093,0.069,NONE,False,False,0.2005,MODERATE_RISK,1,False,0.1003
prod_20000259,20000259,1000009,Automotive,4.62,8,33,39,3,0.0431,0.1111,0.0088,25,0.001748,66,0.1199,0.053,NONE,False,False,0.2128,MODERATE_RISK,1,False,0.1005
prod_20000255,20000255,1000029,Phones & Telecommunications,4.22,9,32,41,3,0.0398,0.1,0.0113,25,0.001803,27,0.1093,0.069,NONE,False,False,0.2098,MODERATE_RISK,1,False,0.101
prod_20000375,20000375,1000029,Tools & Home Improvement,4.0,2,8,8,1,0.0806,0.25,0.0147,8,0.000631,27,0.1093,0.069,NONE,False,False,0.1387,LOW_RISK,1,False,0.1014
prod_20000365,20000365,1000043,Automotive,3.0,2,5,5,1,0.0463,0.1111,0.0147,5,0.000517,44,0.1131,0.048,NONE,False,False,0.0736,LOW_RISK,1,False,0.1015
prod_20000161,20000161,1000013,Sports & Entertainment,4.42,12,35,42,3,0.0378,0.1333,0.0092,25,0.001915,66,0.1199,0.053,CHEM_TOXIC,False,True,0.2951,MODERATE_RISK,1,False,0.1018
prod_20000393,20000393,1000000,Automotive,5.0,1,8,8,1,0.0607,0.1667,0.0194,8,0.000615,44,0.1131,0.048,NONE,False,False,0.085,LOW_RISK,1,False,0.102
prod_20000129,20000129,1000013,Jewelry & Accessories,4.0,6,31,34,4,0.045,0.125,0.0093,25,0.001542,66,0.1199,0.053,ELEC_SHOCK,False,True,0.2755,MODERATE_RISK,1,False,0.1021
prod_20000286,20000286,1000028,Jewelry & Accessories,4.8,5,20,25,3,0.0434,0.1111,0.0131,19,0.001206,27,0.1093,0.069,NONE,False,False,0.1573,MODERATE_RISK,1,False,0.1021
prod_20000492,20000492,1000029,Jewelry & Accessories,4.0,10,35,44,3,0.036,0.0909,0.0113,26,0.001918,27,0.1093,0.069,NONE,False,False,0.208,MODERATE_RISK,1,False,0.1021
prod_20000090,20000090,1000008,Consumer Electronics,3.33,3,9,9,1,0.0331,0.0667,0.01,9,0.000645,66,0.1199,0.053,NONE,False,False,0.0749,LOW_RISK,1,False,0.1021
prod_20000387,20000387,1000040,Consumer Electronics,3.69,13,36,46,6,0.0332,0.0714,0.0098,26,0.002009,44,0.1131,0.048,NONE,False,False,0.1638,MODERATE_RISK,1,False,0.1022
prod_20000453,20000453,1000007,Tools & Home Improvement,4.0,13,40,47,3,0.0349,0.0769,0.0077,27,0.002071,66,0.1199,0.053,NONE,False,False,0.2261,MODERATE_RISK,1,False,0.1022
prod_20000075,20000075,1000007,Phones & Telecommunications,4.57,14,40,56,5,0.0353,0.1111,0.0099,27,0.002327,44,0.1131,0.048,NONE,False,False,0.2181,MODERATE_RISK,1,False,0.1024
prod_20000271,20000271,1000011,Sports & Entertainment,4.67,6,22,26,3,0.0463,0.1667,0.0115,20,0.00129,27,0.1093,0.069,NONE,False,False,0.1331,LOW_RISK,1,False,0.1025
prod_20000175,20000175,1000013,Jewelry & Accessories,3.5,2,7,7,1,0.0661,0.2,0.0143,7,0.000612,66,0.1199,0.053,ELEC_SHOCK,True,True,0.5452,HIGH_RISK,1,False,0.1025
prod_20000134,20000134,1000009,Consumer Electronics,3.75,8,29,35,5,0.0432,0.1,0.0092,24,0.0016,44,0.1131,0.048,NONE,False,False,0.1831,MODERATE_RISK,1,False,0.1026
prod_20000437,20000437,1000042,Automotive,4.5,16,43,54,6,0.0306,0.1,0.0093,27,0.002301,44,0.1131,0.048,NONE,False,False,0.2005,MODERATE_RISK,1,False,0.1026
prod_20000332,20000332,1000037,Computer & Office,4.5,2,12,14,2,0.0565,0.25,0.0159,12,0.000818,27,0.1093,0.069,NONE,False,False,0.1503,MODERATE_RISK,1,False,0.1027
prod_20000499,20000499,1000009,Consumer Electronics,4.12,8,26,31,2,0.0337,0.0909,0.0135,22,0.001406,66,0.1199,0.053,NONE,False,False,0.1936,MODERATE_RISK,1,False,0.103
prod_20000186,20000186,1000016,Tools & Home Improvement,4.2,15,47,65,5,0.0353,0.087,0.0094,28,0.002714,66,0.1199,0.053,NONE,False,False,0.2294,MODERATE_RISK,1,False,0.1031
prod_20000279,20000279,1000020,Phones & Telecommunications,4.33,3,8,8,1,0.0715,0.125,0.006,8,0.00065,44,0.1131,0.048,NONE,False,False,0.0992,LOW_RISK,1,False,0.1031
prod_20000377,20000377,1000047,Computer & Office,4.47,15,49,67,7,0.036,0.08,0.009,28,0.002787,44,0.1131,0.048,NONE,False,False,0.2355,MODERATE_RISK,1,False,0.1032
prod_20000107,20000107,1000034,Tools & Home Improvement,4.17,12,39,56,7,0.0402,0.0833,0.0105,26,0.002392,44,0.1131,0.048,NONE,False,False,0.1996,MODERATE_RISK,1,False,0.1032
prod_20000266,20000266,1000047,Tools & Home Improvement,3.83,6,21,23,2,0.0476,0.1667,0.0106,18,0.001224,27,0.1093,0.069,NONE,False,False,0.1494,LOW_RISK,1,False,0.1034
prod_20000483,20000483,1000009,Phones & Telecommunications,4.0,2,9,10,2,0.075,0.2,0.0122,9,0.000731,44,0.1131,0.048,NONE,False,False,0.1277,LOW_RISK,1,False,0.1036
prod_20000423,20000423,1000027,Phones & Telecommunications,3.86,7,26,29,2,0.0489,0.1111,0.0082,21,0.00141,66,0.1199,0.053,NONE,False,False,0.1727,MODERATE_RISK,1,False,0.1039
prod_20000289,20000289,1000000,Sports & Entertainment,4.9,10,28,35,4,0.0394,0.0833,0.0098,22,0.001618,44,0.1131,0.048,NONE,False,False,0.1525,MODERATE_RISK,1,False,0.104
prod_20000267,20000267,1000016,Consumer Electronics,3.67,15,33,45,4,0.0308,0.0833,0.0122,25,0.00196,44,0.1131,0.048,NONE,False,False,0.1753,MODERATE_RISK,1,False,0.1044
prod_20000144,20000144,1000035,Home & Garden,3.88,8,22,24,2,0.0482,0.1111,0.007,17,0.00128,66,0.1199,0.053,NONE,False,False,0.1413,LOW_RISK,1,False,0.1045
prod_20000334,20000334,1000016,Consumer Electronics,4.75,4,12,13,2,0.0553,0.25,0.0102,11,0.000838,66,0.1199,0.053,NONE,False,False,0.1121,LOW_RISK,1,False,0.1045
prod_20000347,20000347,1000022,Home & Garden,4.6,5,8,10,2,0.0586,0.1538,0.0135,8,0.000718,27,0.1093,0.069,NONE,False,False,0.0759,LOW_RISK,1,False,0.1045
prod_20000388,20000388,1000021,Home & Garden,4.0,5,22,23,2,0.0543,0.1667,0.0084,18,0.001198,66,0.1199,0.053,NONE,False,False,0.1548,MODERATE_RISK,1,False,0.1047
prod_20000116,20000116,1000027,Phones & Telecommunications,4.0,10,34,46,5,0.0334,0.0714,0.013,26,0.001904,44,0.1131,0.048,NONE,False,False,0.1916,MODERATE_RISK,1,False,0.1047
prod_20000389,20000389,1000036,Home & Garden,4.67,3,10,10,1,0.032,0.125,0.0175,10,0.000678,66,0.1199,0.053,NONE,False,False,0.1268,LOW_RISK,1,False,0.1049
prod_20000268,20000268,1000014,Consumer Electronics,4.2,10,22,24,2,0.0435,0.0833,0.0049,20,0.001238,44,0.1131,0.048,NONE,False,False,0.1359,LOW_RISK,1,False,0.105
prod_20000251,20000251,1000026,Jewelry & Accessories,4.0,1,4,4,1,0.0537,0.1429,0.0149,4,0.00048,66,0.1199,0.053,NONE,False,False,0.1106,LOW_RISK,1,False,0.105
prod_20000418,20000418,1000026,Phones & Telecommunications,4.14,7,29,34,4,0.0417,0.0909,0.0107,24,0.001539,27,0.1093,0.069,NONE,False,False,0.2052,MODERATE_RISK,1,False,0.1051
prod_20000436,20000436,1000035,Consumer Electronics,4.22,9,23,31,4,0.0389,0.1,0.0139,19,0.00145,66,0.1199,0.053,NONE,False,False,0.1585,MODERATE_RISK,1,False,0.1051
prod_20000210,20000210,1000017,Automotive,4.0,6,11,15,3,0.056,0.1429,0.0144,9,0.000921,27,0.1093,0.069,NONE,False,False,0.2415,MODERATE_RISK,1,False,0.1051
prod_20000277,20000277,1000025,Consumer Electronics,4.57,7,29,31,2,0.0382,0.125,0.0101,25,0.001437,66,0.1199,0.053,NONE,False,False,0.1493,LOW_RISK,1,False,0.1053
prod_20000412,20000412,1000038,Automotive,4.5,10,32,37,5,0.0358,0.1,0.0088,26,0.001723,66,0.1199,0.053,NONE,False,False,0.2453,MODERATE_RISK,1,False,0.1054
prod_20000431,20000431,1000036,Home & Garden,4.17,12,44,53,3,0.0383,0.0833,0.0084,27,0.002322,44,0.1131,0.048,NONE,False,False,0.2305,MODERATE_RISK,1,False,0.1055
prod_20000364,20000364,1000007,Jewelry & Accessories,4.67,6,14,17,2,0.0285,0.125,0.0182,13,0.000927,44,0.1131,0.048,NONE,False,False,0.1524,MODERATE_RISK,1,False,0.1057
prod_20000216,20000216,1000014,Sports & Entertainment,4.08,13,46,58,6,0.0374,0.0769,0.0086,28,0.002399,44,0.1131,0.048,NONE,False,False,0.1988,MODERATE_RISK,1,False,0.1057
prod_20000248,20000248,1000042,Phones & Telecommunications,4.29,7,26,29,3,0.0418,0.1429,0.0107,24,0.001419,27,0.1093,0.069,NONE,False,False,0.1589,MODERATE_RISK,1,False,0.1058
prod_20000275,20000275,1000021,Sports & Entertainment,4.2,10,36,42,4,0.0367,0.1,0.0096,26,0.001929,27,0.1093,0.069,NONE,False,False,0.1794,MODERATE_RISK,1,False,0.1058
prod_20000250,20000250,1000004,Computer & Office,4.5,8,27,32,3,0.0404,0.0909,0.0106,22,0.001475,27,0.1093,0.069,NONE,False,False,0.1734,MODERATE_RISK,1,False,0.1062
prod_20000312,20000312,1000029,Consumer Electronics,4.07,15,48,61,8,0.0309,0.0667,0.0094,28,0.002598,44,0.1131,0.048,NONE,False,False,0.2328,MODERATE_RISK,1,False,0.1064
prod_20000348,20000348,1000012,Automotive,4.0,3,13,16,2,0.0353,0.0833,0.0169,13,0.00087,27,0.1093,0.069,NONE,False,False,0.1395,LOW_RISK,1,False,0.1066
prod_20000447,20000447,1000038,Phones & Telecommunications,4.33,6,27,34,3,0.0459,0.1667,0.0133,22,0.001566,44,0.1131,0.048,CHEM_TOXIC,False,True,0.2514,MODERATE_RISK,1,False,0.1066
prod_20000380,20000380,1000002,Tools & Home Improvement,3.29,7,12,14,2,0.0362,0.125,0.0133,11,0.000902,66,0.1199,0.053,NONE,False,False,0.2319,MODERATE_RISK,1,False,0.1067
prod_20000323,20000323,1000006,Phones & Telecommunications,4.21,14,40,54,3,0.0317,0.0714,0.0109,28,0.002361,66,0.1199,0.053,NONE,False,False,0.1938,MODERATE_RISK,1,False,0.1068
prod_20000402,20000402,1000037,Phones & Telecommunications,4.0,2,9,9,1,0.0241,0.0625,0.02,9,0.000633,44,0.1131,0.048,NONE,False,False,0.1426,LOW_RISK,1,False,0.1069
prod_20000157,20000157,1000044,Computer & Office,4.2,10,31,41,6,0.0398,0.0909,0.0103,24,0.001815,44,0.1131,0.048,NONE,False,False,0.1787,MODERATE_RISK,1,False,0.107
prod_20000394,20000394,1000008,Automotive,4.0,6,17,19,3,0.0346,0.1111,0.0145,17,0.000994,66,0.1199,0.053,NONE,False,False,0.1076,LOW_RISK,1,False,0.1072
prod_20000368,20000368,1000001,Tools & Home Improvement,4.75,4,11,11,1,0.046,0.2,0.0144,11,0.000737,27,0.1093,0.069,NONE,False,False,0.1073,LOW_RISK,1,False,0.1073
prod_20000432,20000432,1000042,Jewelry & Accessories,4.25,4,9,9,1,0.0443,0.25,0.0169,8,0.000735,66,0.1199,0.053,NONE,False,False,0.1098,LOW_RISK,1,False,0.1074
prod_20000151,20000151,1000017,Jewelry & Accessories,4.0,7,23,27,4,0.0465,0.1429,0.0115,19,0.001366,27,0.1093,0.069,ELEC_SHOCK,True,True,0.5597,HIGH_RISK,1,False,0.1074
prod_20000410,20000410,1000009,Phones & Telecommunications,4.5,2,8,8,1,0.0299,0.0625,0.0155,8,0.000605,27,0.1093,0.069,NONE,False,False,0.1252,LOW_RISK,1,False,0.1075
prod_20000292,20000292,1000045,Automotive,4.6,10,35,42,3,0.0359,0.0833,0.0109,26,0.00183,66,0.1199,0.053,ELEC_SHOCK,False,True,0.4004,HIGH_RISK,1,False,0.1075
prod_20000172,20000172,1000041,Sports & Entertainment,5.0,2,12,12,1,0.0332,0.1,0.018,12,0.000741,44,0.1131,0.048,NONE,False,False,0.1117,LOW_RISK,1,False,0.1076
