node,product_id,seller_id,category,rating,review_count,degree,weighted_degree,max_overlap,mean_jaccard,max_jaccard,clustering_coeff,core_number,pagerank,community_id,community_density,seller_concentration,hazard_code,is_known_eu_sanction,is_true_dangerous,product_hazard_index,risk_tier,anomaly_prediction,is_suspicious,anomaly_score
prod_20002738,20002738,1000243,Consumer Electronics,4.5,2,5,5,1,0.0707,0.2,0.0017,5,6e-05,923,0.0278,0.022,NONE,False,False,0.1041,LOW_RISK,1,False,0.063
prod_20004091,20004091,1000350,Consumer Electronics,3.0,3,8,8,1,0.0947,0.1667,0.0018,8,8.1e-05,282,0.013,0.007,NONE,False,False,0.0443,LOW_RISK,1,False,0.063
prod_20001128,20001128,1000203,Tools & Home Improvement,4.0,1,3,3,1,0.1169,0.25,0.0037,3,5.3e-05,282,0.013,0.007,NONE,False,False,0.0528,LOW_RISK,1,False,0.063
prod_20001076,20001076,1000454,Sports & Entertainment,4.0,3,10,10,1,0.0373,0.1429,0.0025,10,8e-05,923,0.0278,0.022,NONE,False,False,0.0458,LOW_RISK,1,False,0.0632
prod_20004405,20004405,1000374,Home & Garden,4.75,4,14,15,2,0.0672,0.25,0.0029,12,0.000111,282,0.013,0.007,NONE,False,False,0.0987,LOW_RISK,1,False,0.0632
prod_20001260,20001260,1000375,Automotive,4.0,2,8,8,1,0.0877,0.3333,0.0029,8,7.5e-05,282,0.013,0.007,NONE,False,False,0.0622,LOW_RISK,1,False,0.0632
prod_20004071,20004071,1000316,Consumer Electronics,3.0,1,3,3,1,0.0213,0.0345,0.0035,3,4.9e-05,714,0.0141,0.006,NONE,False,False,0.175,MODERATE_RISK,1,False,0.0632
prod_20001874,20001874,1000035,Phones & Telecommunications,4.62,8,28,32,4,0.0398,0.125,0.002,22,0.000193,501,0.0146,0.015,NONE,False,False,0.0679,LOW_RISK,1,False,0.0632
prod_20003574,20003574,1000380,Computer & Office,4.0,1,2,2,1,0.0897,0.1667,0.003,2,4.7e-05,714,0.0141,0.006,NONE,False,False,0.0573,LOW_RISK,1,False,0.0632
prod_20002707,20002707,1000189,Phones & Telecommunications,5.0,1,2,2,1,0.0072,0.0116,0.003,2,4.4e-05,714,0.0141,0.006,NONE,False,False,0.043,LOW_RISK,1,False,0.0632
prod_20004063,20004063,1000152,Phones & Telecommunications,5.0,1,3,3,1,0.0261,0.0667,0.0044,3,4.9e-05,282,0.013,0.007,NONE,False,False,0.0318,LOW_RISK,1,False,0.0632
prod_20001939,20001939,1000092,Consumer Electronics,3.8,10,33,39,3,0.0314,0.0714,0.0019,25,0.000215,501,0.0146,0.015,NONE,False,False,0.0813,LOW_RISK,1,False,0.0633
prod_20002652,20002652,1000386,Sports & Entertainment,4.47,15,49,55,3,0.0262,0.1,0.0014,32,0.000298,714,0.0141,0.006,NONE,False,False,0.0947,LOW_RISK,1,False,0.0633
prod_20003569,20003569,1000428,Computer & Office,3.83,12,32,37,4,0.0364,0.1333,0.0012,23,0.00022,282,0.013,0.007,NONE,False,False,0.0898,LOW_RISK,1,False,0.0633
prod_20004972,20004972,1000214,Sports & Entertainment,3.0,2,7,7,1,0.1012,0.25,0.0022,7,7.3e-05,714,0.0141,0.006,NONE,False,False,0.0586,LOW_RISK,1,False,0.0634
prod_20003830,20003830,1000114,Consumer Electronics,4.5,4,11,11,1,0.0332,0.1,0.0024,11,8.5e-05,923,0.0278,0.022,NONE,False,False,0.0629,LOW_RISK,1,False,0.0634
prod_20001179,20001179,1000486,Jewelry & Accessories,3.79,14,44,47,2,0.0295,0.0714,0.0011,29,0.00028,714,0.0141,0.006,NONE,False,False,0.1028,LOW_RISK,1,False,0.0634
prod_20001457,20001457,1000145,Jewelry & Accessories,4.71,7,13,13,1,0.0213,0.1429,0.0041,12,9.8e-05,714,0.0141,0.006,NONE,False,False,0.0632,LOW_RISK,1,False,0.0635
prod_20001285,20001285,1000076,Computer & Office,4.43,14,46,52,2,0.0288,0.0714,0.0013,32,0.000303,282,0.013,0.007,NONE,False,False,0.0927,LOW_RISK,1,False,0.0635
prod_20004066,20004066,1000114,Automotive,3.0,4,14,15,2,0.0561,0.2,0.0025,12,0.000107,714,0.0141,0.006,NONE,False,False,0.068,LOW_RISK,1,False,0.0635
prod_20004744,20004744,1000267,Automotive,4.06,17,51,52,2,0.0256,0.0588,0.0011,31,0.000298,714,0.0141,0.006,NONE,False,False,0.1012,LOW_RISK,1,False,0.0635
prod_20001906,20001906,1000217,Jewelry & Accessories,4.06,18,45,46,2,0.0266,0.05,0.0009,26,0.000258,714,0.0141,0.006,NONE,False,False,0.094,LOW_RISK,1,False,0.0635
prod_20001651,20001651,1000238,Consumer Electronics,4.13,15,52,58,3,0.0291,0.0667,0.0011,32,0.000321,714,0.0141,0.006,NONE,False,False,0.0977,LOW_RISK,1,False,0.0636
prod_20001490,20001490,1000318,Jewelry & Accessories,5.0,3,9,10,2,0.0762,0.25,0.0024,8,8.7e-05,282,0.013,0.007,NONE,False,False,0.037,LOW_RISK,1,False,0.0637
prod_20003611,20003611,1000384,Sports & Entertainment,4.56,18,42,43,2,0.0241,0.0526,0.0011,30,0.000254,282,0.013,0.007,NONE,False,False,0.1212,LOW_RISK,1,False,0.0637
prod_20001418,20001418,1000100,Computer & Office,4.55,11,28,36,5,0.0307,0.0833,0.0021,23,0.000205,282,0.013,0.007,NONE,False,False,0.0767,LOW_RISK,1,False,0.0637
prod_20003378,20003378,1000181,Consumer Electronics,3.25,4,14,15,2,0.0277,0.0833,0.0035,14,0.000102,714,0.0141,0.006,NONE,False,False,0.0593,LOW_RISK,1,False,0.0638
prod_20002997,20002997,1000168,Jewelry & Accessories,4.67,9,24,30,4,0.0314,0.1111,0.0029,20,0.000179,714,0.0141,0.006,NONE,False,False,0.0709,LOW_RISK,1,False,0.0638
prod_20000846,20000846,1000162,Home & Garden,4.5,14,38,42,3,0.0281,0.0588,0.0013,29,0.000235,501,0.0146,0.015,NONE,False,False,0.0932,LOW_RISK,1,False,0.0638
prod_20001354,20001354,1000122,Consumer Electronics,4.23,13,39,45,4,0.0254,0.0714,0.002,29,0.000243,282,0.013,0.007,NONE,False,False,0.0896,LOW_RISK,1,False,0.064
prod_20004004,20004004,1000341,Phones & Telecommunications,3.0,3,11,11,1,0.0534,0.1667,0.0014,10,8.8e-05,501,0.0146,0.015,NONE,False,False,0.0612,LOW_RISK,1,False,0.064
prod_20003817,20003817,1000295,Consumer Electronics,4.67,3,10,10,1,0.0743,0.3333,0.001,9,9.4e-05,714,0.0141,0.006,NONE,False,False,0.0693,LOW_RISK,1,False,0.0641
prod_20003863,20003863,1000096,Phones & Telecommunications,4.0,3,7,7,1,0.0673,0.3333,0.0033,6,8.4e-05,282,0.013,0.007,NONE,False,False,0.0877,LOW_RISK,1,False,0.0641
prod_20001736,20001736,1000157,Automotive,3.88,8,30,35,5,0.0313,0.0909,0.0021,25,0.000193,282,0.013,0.007,NONE,False,False,0.0874,LOW_RISK,1,False,0.0641
prod_20001402,20001402,1000499,Phones & Telecommunications,3.67,3,7,7,1,0.0181,0.0625,0.0044,7,6.5e-05,282,0.013,0.007,NONE,False,False,0.0613,LOW_RISK,1,False,0.0641
prod_20001629,20001629,1000187,Tools & Home Improvement,4.0,1,4,4,1,0.1123,0.3333,0.003,4,5.6e-05,714,0.0141,0.006,NONE,False,False,0.0452,LOW_RISK,1,False,0.0641
prod_20002478,20002478,1000203,Home & Garden,4.7,10,35,39,4,0.0371,0.0909,0.0015,25,0.000228,282,0.013,0.007,NONE,False,False,0.0867,LOW_RISK,1,False,0.0642
prod_20003405,20003405,1000499,Consumer Electronics,3.36,11,32,35,3,0.0342,0.0909,0.0017,22,0.000226,282,0.013,0.007,NONE,False,False,0.0958,LOW_RISK,1,False,0.0642
prod_20003891,20003891,1000105,Computer & Office,3.67,3,6,7,2,0.0372,0.1429,0.0039,6,6.7e-05,714,0.0141,0.006,NONE,False,False,0.0613,LOW_RISK,1,False,0.0642
prod_20002209,20002209,1000106,Automotive,3.0,3,12,12,1,0.0481,0.1667,0.0019,12,9.1e-05,501,0.0146,0.015,NONE,False,False,0.0565,LOW_RISK,1,False,0.0642
prod_20000814,20000814,1000051,Home & Garden,3.8,10,35,38,3,0.0382,0.0909,0.0012,24,0.000229,501,0.0146,0.015,NONE,False,False,0.0943,LOW_RISK,1,False,0.0642
prod_20001820,20001820,1000239,Consumer Electronics,3.33,3,8,9,2,0.059,0.25,0.0034,8,7.8e-05,714,0.0141,0.006,NONE,False,False,0.0457,LOW_RISK,1,False,0.0643
prod_20004828,20004828,1000251,Automotive,5.0,2,8,8,1,0.0728,0.3333,0.0021,7,7.7e-05,501,0.0146,0.015,NONE,False,False,0.0489,LOW_RISK,1,False,0.0643
prod_20003063,20003063,1000491,Phones & Telecommunications,4.5,2,10,11,2,0.0868,0.25,0.0029,9,9.1e-05,282,0.013,0.007,NONE,False,False,0.092,LOW_RISK,1,False,0.0644
prod_20001315,20001315,1000332,Sports & Entertainment,4.38,16,50,53,2,0.0295,0.0625,0.001,30,0.000313,714,0.0141,0.006,NONE,False,False,0.1176,LOW_RISK,1,False,0.0645
prod_20001960,20001960,1000395,Home & Garden,5.0,1,2,2,1,0.0565,0.0909,0.003,2,4.5e-05,501,0.0146,0.015,NONE,False,False,0.0463,LOW_RISK,1,False,0.0645
prod_20004825,20004825,1000191,Consumer Electronics,3.22,9,19,19,1,0.0298,0.0714,0.0022,19,0.000123,501,0.0146,0.015,NONE,False,False,0.0703,LOW_RISK,1,False,0.0645
prod_20001196,20001196,1000418,Phones & Telecommunications,5.0,3,12,12,1,0.0203,0.1111,0.0039,12,8.8e-05,282,0.013,0.007,NONE,False,False,0.0902,LOW_RISK,1,False,0.0646
prod_20003523,20003523,1000196,Phones & Telecommunications,3.5,2,7,7,1,0.0768,0.3333,0.0028,7,7.3e-05,282,0.013,0.007,NONE,False,False,0.0531,LOW_RISK,1,False,0.0646
prod_20003001,20003001,1000358,Automotive,2.5,4,13,13,1,0.0404,0.1429,0.0024,13,9.5e-05,714,0.0141,0.006,NONE,False,False,0.048,LOW_RISK,1,False,0.0646
prod_20004200,20004200,1000233,Tools & Home Improvement,3.0,2,7,7,1,0.081,0.25,0.0017,7,7.3e-05,282,0.013,0.007,NONE,False,False,0.0454,LOW_RISK,1,False,0.0646
prod_20004719,20004719,1000329,Computer & Office,4.5,2,5,5,1,0.0342,0.1429,0.0044,5,5.8e-05,501,0.0146,0.015,NONE,False,False,0.1317,LOW_RISK,1,False,0.0647
prod_20002921,20002921,1000137,Sports & Entertainment,3.83,6,13,13,1,0.0395,0.125,0.0017,12,9.9e-05,923,0.0278,0.022,NONE,False,False,0.0828,LOW_RISK,1,False,0.0647
prod_20004114,20004114,1000399,Automotive,2.8,5,10,10,1,0.0359,0.125,0.0025,10,8.2e-05,501,0.0146,0.015,NONE,False,False,0.0569,LOW_RISK,1,False,0.0647
prod_20000796,20000796,1000181,Home & Garden,3.0,4,13,14,2,0.0422,0.1111,0.0026,13,0.000101,282,0.013,0.007,NONE,False,False,0.0587,LOW_RISK,1,False,0.0647
prod_20002941,20002941,1000060,Phones & Telecommunications,5.0,2,4,4,1,0.1153,0.3333,0.0024,4,6.2e-05,714,0.0141,0.006,NONE,False,False,0.0611,LOW_RISK,1,False,0.0647
prod_20001852,20001852,1000232,Jewelry & Accessories,4.5,2,5,5,1,0.1194,0.25,0.0018,5,6.7e-05,501,0.0146,0.015,NONE,False,False,0.0527,LOW_RISK,1,False,0.0648
prod_20002890,20002890,1000499,Consumer Electronics,5.0,1,2,2,1,0.0376,0.0667,0.0038,2,4.4e-05,282,0.013,0.007,NONE,False,False,0.0538,LOW_RISK,1,False,0.0648
prod_20004450,20004450,1000457,Computer & Office,3.6,5,26,28,2,0.0338,0.1667,0.0026,23,0.000162,714,0.0141,0.006,NONE,False,False,0.0794,LOW_RISK,1,False,0.0649
prod_20004630,20004630,1000249,Tools & Home Improvement,4.0,1,2,2,1,0.0463,0.0833,0.003,2,4.5e-05,501,0.0146,0.015,NONE,False,False,0.0902,LOW_RISK,1,False,0.0649
prod_20003320,20003320,1000056,Sports & Entertainment,4.0,4,11,12,2,0.0163,0.0417,0.0036,11,8.7e-05,282,0.013,0.007,NONE,False,False,0.0633,LOW_RISK,1,False,0.0649
prod_20003591,20003591,1000094,Phones & Telecommunications,4.28,18,55,59,2,0.0261,0.0556,0.0013,29,0.000344,714,0.0141,0.006,NONE,False,False,0.1372,LOW_RISK,1,False,0.065
prod_20003679,20003679,1000101,Tools & Home Improvement,5.0,2,6,6,1,0.0854,0.3333,0.0015,6,6.7e-05,282,0.013,0.007,NONE,False,False,0.1252,LOW_RISK,1,False,0.0651
prod_20004684,20004684,1000452,Phones & Telecommunications,4.5,10,29,34,4,0.0237,0.0833,0.0026,26,0.000187,714,0.0141,0.006,NONE,False,False,0.0786,LOW_RISK,1,False,0.0651
prod_20001277,20001277,1000300,Phones & Telecommunications,3.89,9,28,31,3,0.0459,0.1111,0.001,20,0.000196,501,0.0146,0.015,NONE,False,False,0.09,LOW_RISK,1,False,0.0651
prod_20002629,20002629,1000172,Sports & Entertainment,4.46,13,43,48,4,0.0259,0.0667,0.0015,30,0.000264,282,0.013,0.007,NONE,False,False,0.0999,LOW_RISK,1,False,0.0651
prod_20004357,20004357,1000073,Phones & Telecommunications,5.0,1,3,3,1,0.0233,0.0625,0.0045,3,4.9e-05,714,0.0141,0.006,NONE,False,False,0.1256,LOW_RISK,1,False,0.0652
prod_20002885,20002885,1000094,Consumer Electronics,4.56,16,43,46,3,0.0231,0.0588,0.0014,29,0.000248,282,0.013,0.007,NONE,False,False,0.1197,LOW_RISK,1,False,0.0652
prod_20001921,20001921,1000398,Consumer Electronics,3.2,5,14,15,2,0.0297,0.1111,0.0034,13,0.000103,714,0.0141,0.006,NONE,False,False,0.0655,LOW_RISK,1,False,0.0652
prod_20002720,20002720,1000445,Consumer Electronics,4.0,14,47,51,3,0.0271,0.0714,0.0017,31,0.000292,714,0.0141,0.006,NONE,False,False,0.1319,LOW_RISK,1,False,0.0652
prod_20003764,20003764,1000455,Tools & Home Improvement,4.5,2,5,5,1,0.1028,0.3333,0.002,5,6.4e-05,714,0.0141,0.006,NONE,False,False,0.0497,LOW_RISK,1,False,0.0654
prod_20001293,20001293,1000293,Computer & Office,5.0,3,15,16,2,0.0224,0.0556,0.0034,15,0.000104,714,0.0141,0.006,NONE,False,False,0.0626,LOW_RISK,1,False,0.0654
prod_20002212,20002212,1000003,Sports & Entertainment,4.0,7,27,30,4,0.0382,0.1111,0.0019,22,0.000175,501,0.0146,0.015,NONE,False,False,0.0769,LOW_RISK,1,False,0.0654
prod_20001759,20001759,1000188,Sports & Entertainment,4.21,14,41,44,2,0.0271,0.0714,0.0014,27,0.000255,501,0.0146,0.015,NONE,False,False,0.0915,LOW_RISK,1,False,0.0654
prod_20003589,20003589,1000108,Sports & Entertainment,3.93,15,48,52,3,0.0263,0.0588,0.0015,30,0.000278,714,0.0141,0.006,NONE,False,False,0.1026,LOW_RISK,1,False,0.0655
prod_20002632,20002632,1000132,Tools & Home Improvement,3.0,5,19,19,1,0.0453,0.2,0.0014,17,0.000129,714,0.0141,0.006,NONE,False,False,0.0772,LOW_RISK,1,False,0.0655
prod_20001148,20001148,1000385,Consumer Electronics,5.0,5,17,19,3,0.0581,0.1667,0.0024,14,0.000129,714,0.0141,0.006,NONE,False,False,0.0765,LOW_RISK,1,False,0.0655
prod_20004575,20004575,1000263,Jewelry & Accessories,4.8,5,21,23,2,0.0247,0.0714,0.003,20,0.000135,501,0.0146,0.015,CHOKE_CHILD,False,True,0.0811,LOW_RISK,1,False,0.0656
prod_20001506,20001506,1000498,Home & Garden,4.0,2,9,9,1,0.063,0.3333,0.0029,9,7.8e-05,282,0.013,0.007,NONE,False,False,0.0516,LOW_RISK,1,False,0.0656
prod_20001587,20001587,1000491,Sports & Entertainment,5.0,1,2,2,1,0.0445,0.0714,0.003,2,4.5e-05,501,0.0146,0.015,CHEM_TOXIC,False,True,0.0849,LOW_RISK,1,False,0.0658
prod_20004137,20004137,1000414,Home & Garden,4.5,2,8,9,2,0.08,0.25,0.0023,8,8.2e-05,501,0.0146,0.015,NONE,False,False,0.0602,LOW_RISK,1,False,0.0659
prod_20001424,20001424,1000050,Computer & Office,3.0,4,17,18,2,0.0512,0.1667,0.0017,14,0.000121,714,0.0141,0.006,NONE,False,False,0.0973,LOW_RISK,1,False,0.0659
prod_20001299,20001299,1000372,Automotive,3.67,3,9,9,1,0.0379,0.25,0.0045,8,7.8e-05,714,0.0141,0.006,NONE,False,False,0.0571,LOW_RISK,1,False,0.0659
prod_20003042,20003042,1000465,Home & Garden,4.13,15,47,50,2,0.0245,0.0833,0.0014,32,0.000266,282,0.013,0.007,NONE,False,False,0.0994,LOW_RISK,1,False,0.0659
prod_20001691,20001691,1000013,Tools & Home Improvement,4.25,4,10,10,1,0.0863,0.1429,0.001,9,9.5e-05,501,0.0146,0.015,NONE,False,False,0.0575,LOW_RISK,1,False,0.066
prod_20001511,20001511,1000199,Automotive,4.67,3,14,15,2,0.0191,0.0714,0.0035,14,0.0001,282,0.013,0.007,NONE,False,False,0.0959,LOW_RISK,1,False,0.066
prod_20004735,20004735,1000034,Automotive,3.73,11,33,39,5,0.0319,0.0833,0.0019,23,0.000219,714,0.0141,0.006,NONE,False,False,0.1095,LOW_RISK,1,False,0.066
prod_20003719,20003719,1000438,Jewelry & Accessories,4.6,5,14,14,1,0.0193,0.0909,0.0039,14,9.6e-05,282,0.013,0.007,NONE,False,False,0.0621,LOW_RISK,1,False,0.066
prod_20003443,20003443,1000322,Phones & Telecommunications,4.0,4,18,20,3,0.0535,0.25,0.0018,17,0.000132,714,0.0141,0.006,NONE,False,False,0.0747,LOW_RISK,1,False,0.066
prod_20003023,20003023,1000343,Jewelry & Accessories,3.8,10,27,31,5,0.028,0.0909,0.0022,22,0.000183,714,0.0141,0.006,NONE,False,False,0.0903,LOW_RISK,1,False,0.0661
prod_20002334,20002334,1000084,Jewelry & Accessories,3.57,7,14,15,2,0.0195,0.0526,0.0032,14,0.000101,282,0.013,0.007,CHOKE_CHILD,False,True,0.1215,LOW_RISK,1,False,0.0661
prod_20004616,20004616,1000236,Tools & Home Improvement,4.62,8,17,18,2,0.016,0.0588,0.003,17,0.000113,501,0.0146,0.015,NONE,False,False,0.0655,LOW_RISK,1,False,0.0661
prod_20003185,20003185,1000326,Tools & Home Improvement,4.25,4,21,21,1,0.0703,0.25,0.0016,16,0.00015,501,0.0146,0.015,NONE,False,False,0.0759,LOW_RISK,1,False,0.0662
prod_20000951,20000951,1000331,Home & Garden,4.08,12,36,39,3,0.0214,0.0625,0.0019,29,0.00021,282,0.013,0.007,NONE,False,False,0.0891,LOW_RISK,1,False,0.0662
prod_20000843,20000843,1000090,Consumer Electronics,3.67,3,6,6,1,0.0561,0.2,0.0046,6,6.6e-05,282,0.013,0.007,NONE,False,False,0.0542,LOW_RISK,1,False,0.0662
prod_20001432,20001432,1000294,Computer & Office,5.0,2,8,8,1,0.0286,0.1111,0.0046,8,7e-05,282,0.013,0.007,NONE,False,False,0.0484,LOW_RISK,1,False,0.0662
prod_20002547,20002547,1000314,Computer & Office,3.0,2,8,8,1,0.0442,0.2,0.0038,8,7.2e-05,714,0.0141,0.006,NONE,False,False,0.0545,LOW_RISK,1,False,0.0663
prod_20003698,20003698,1000416,Tools & Home Improvement,3.89,9,40,44,2,0.0338,0.0909,0.0013,30,0.000241,282,0.013,0.007,NONE,False,False,0.103,LOW_RISK,1,False,0.0663
prod_20004251,20004251,1000453,Computer & Office,4.5,4,12,12,1,0.0904,0.25,0.0013,9,0.000127,501,0.0146,0.015,NONE,False,False,0.0615,LOW_RISK,1,False,0.0664
prod_20004391,20004391,1000162,Sports & Entertainment,3.67,3,9,9,1,0.0662,0.3333,0.0016,8,9.2e-05,714,0.0141,0.006,NONE,False,False,0.0671,LOW_RISK,1,False,0.0665
prod_20001891,20001891,1000120,Sports & Entertainment,3.67,12,40,46,3,0.0284,0.0769,0.0018,29,0.00025,714,0.0141,0.006,NONE,False,False,0.1041,LOW_RISK,1,False,0.0665
prod_20003395,20003395,1000491,Automotive,3.5,2,6,6,1,0.0824,0.3333,0.0015,6,6.7e-05,714,0.0141,0.006,CHOKE_CHILD,False,True,0.0875,LOW_RISK,1,False,0.0665
prod_20002377,20002377,1000212,Sports & Entertainment,4.36,14,37,44,4,0.0233,0.0625,0.0023,28,0.000235,714,0.0141,0.006,NONE,False,False,0.0937,LOW_RISK,1,False,0.0666
prod_20002407,20002407,1000482,Computer & Office,4.25,4,10,12,2,0.0382,0.25,0.0037,9,0.000102,282,0.013,0.007,NONE,False,False,0.072,LOW_RISK,1,False,0.0666
prod_20002666,20002666,1000380,Tools & Home Improvement,3.11,9,24,25,2,0.0324,0.1111,0.0016,21,0.000166,282,0.013,0.007,NONE,False,False,0.0805,LOW_RISK,1,False,0.0666
prod_20001234,20001234,1000335,Home & Garden,4.67,3,8,9,2,0.0729,0.25,0.0031,7,8.9e-05,282,0.013,0.007,NONE,False,False,0.0549,LOW_RISK,1,False,0.0666
prod_20004337,20004337,1000039,Phones & Telecommunications,5.0,1,2,2,1,0.018,0.025,0.003,2,4.4e-05,714,0.0141,0.006,NONE,False,False,0.0581,LOW_RISK,1,False,0.0667
prod_20004133,20004133,1000337,Sports & Entertainment,5.0,1,3,3,1,0.0641,0.125,0.0042,3,5e-05,714,0.0141,0.006,NONE,False,False,0.0435,LOW_RISK,1,False,0.0667
prod_20004379,20004379,1000383,Sports & Entertainment,3.4,10,26,29,3,0.0314,0.0833,0.0018,21,0.000172,282,0.013,0.007,NONE,False,False,0.0842,LOW_RISK,1,False,0.0667
prod_20001434,20001434,1000261,Jewelry & Accessories,4.0,16,45,50,3,0.0239,0.0625,0.0016,32,0.000271,714,0.0141,0.006,NONE,False,False,0.1041,LOW_RISK,1,False,0.0667
prod_20001384,20001384,1000457,Automotive,5.0,1,2,2,1,0.0419,0.0833,0.0038,2,4.5e-05,714,0.0141,0.006,NONE,False,False,0.0519,LOW_RISK,1,False,0.0668
prod_20004842,20004842,1000004,Home & Garden,4.21,14,48,53,2,0.0249,0.0556,0.0013,34,0.000273,714,0.0141,0.006,NONE,False,False,0.1305,LOW_RISK,1,False,0.0669
prod_20002153,20002153,1000096,Phones & Telecommunications,3.33,9,34,36,2,0.031,0.0714,0.0017,26,0.000199,714,0.0141,0.006,NONE,False,False,0.0965,LOW_RISK,1,False,0.0669
prod_20002961,20002961,1000295,Computer & Office,5.0,1,2,2,1,0.0182,0.0213,0.003,2,4.4e-05,714,0.0141,0.006,NONE,False,False,0.0493,LOW_RISK,1,False,0.0669
prod_20001878,20001878,1000462,Consumer Electronics,5.0,2,8,8,1,0.0507,0.3333,0.003,8,7.2e-05,714,0.0141,0.006,NONE,False,False,0.0484,LOW_RISK,1,False,0.067
prod_20002500,20002500,1000161,Jewelry & Accessories,4.17,12,35,37,2,0.0336,0.0833,0.001,27,0.000219,501,0.0146,0.015,NONE,False,False,0.0796,LOW_RISK,1,False,0.067
prod_20001762,20001762,1000068,Phones & Telecommunications,2.5,2,4,4,1,0.0346,0.0833,0.002,4,5.4e-05,714,0.0141,0.006,UNCERTIFIED_MED,False,True,0.1147,LOW_RISK,1,False,0.067
prod_20004047,20004047,1000347,Automotive,4.0,2,10,10,1,0.0401,0.2,0.004,10,8.1e-05,501,0.0146,0.015,NONE,False,False,0.0692,LOW_RISK,1,False,0.067
prod_20003069,20003069,1000261,Home & Garden,3.94,16,43,47,3,0.0273,0.0625,0.0012,28,0.000265,714,0.0141,0.006,NONE,False,False,0.1145,LOW_RISK,1,False,0.0671
prod_20000979,20000979,1000183,Automotive,4.55,11,41,46,4,0.0349,0.0909,0.0015,28,0.000266,714,0.0141,0.006,NONE,False,False,0.0915,LOW_RISK,1,False,0.0671
prod_20003675,20003675,1000457,Automotive,4.09,11,37,41,5,0.0288,0.0909,0.0017,28,0.000228,714,0.0141,0.006,NONE,False,False,0.0929,LOW_RISK,1,False,0.0671
prod_20002437,20002437,1000241,Sports & Entertainment,4.22,18,47,51,2,0.0251,0.0556,0.0013,29,0.000295,282,0.013,0.007,NONE,False,False,0.0998,LOW_RISK,1,False,0.0671
prod_20001166,20001166,1000082,Automotive,3.67,3,6,6,1,0.0998,0.25,0.0021,5,8e-05,501,0.0146,0.015,NONE,False,False,0.0637,LOW_RISK,1,False,0.0672
prod_20001037,20001037,1000310,Computer & Office,4.5,2,7,7,1,0.1012,0.3333,0.0018,6,7.9e-05,714,0.0141,0.006,NONE,False,False,0.0695,LOW_RISK,1,False,0.0672
prod_20003482,20003482,1000131,Consumer Electronics,4.0,4,8,8,1,0.0243,0.125,0.005,8,7.1e-05,714,0.0141,0.006,CHOKE_CHILD,True,True,0.3095,MODERATE_RISK,1,False,0.0672
prod_20002786,20002786,1000107,Jewelry & Accessories,5.0,1,2,2,1,0.0274,0.05,0.0038,2,4.5e-05,714,0.0141,0.006,NONE,False,False,0.1005,LOW_RISK,1,False,0.0672
prod_20003985,20003985,1000379,Jewelry & Accessories,4.0,1,3,3,1,0.0478,0.125,0.0044,3,4.9e-05,282,0.013,0.007,NONE,False,False,0.0368,LOW_RISK,1,False,0.0672
prod_20004587,20004587,1000018,Sports & Entertainment,4.0,3,10,10,1,0.0291,0.1429,0.004,10,8e-05,501,0.0146,0.015,CHEM_TOXIC,True,True,0.2402,MODERATE_RISK,1,False,0.0672
prod_20000833,20000833,1000433,Tools & Home Improvement,4.23,13,49,53,4,0.029,0.0714,0.0015,32,0.000292,714,0.0141,0.006,NONE,False,False,0.0906,LOW_RISK,1,False,0.0672
prod_20001951,20001951,1000134,Computer & Office,4.45,11,37,41,3,0.0298,0.0909,0.0018,28,0.000228,501,0.0146,0.015,NONE,False,False,0.0991,LOW_RISK,1,False,0.0673
prod_20004190,20004190,1000371,Computer & Office,3.0,2,5,5,1,0.0299,0.0667,0.0023,5,5.8e-05,501,0.0146,0.015,NONE,False,False,0.2141,MODERATE_RISK,1,False,0.0673
prod_20001094,20001094,1000229,Phones & Telecommunications,4.67,3,9,10,2,0.0486,0.25,0.0035,8,8.3e-05,282,0.013,0.007,NONE,False,False,0.0491,LOW_RISK,1,False,0.0674
prod_20002510,20002510,1000443,Computer & Office,4.25,4,18,19,2,0.028,0.1,0.0037,18,0.000118,501,0.0146,0.015,NONE,False,False,0.0607,LOW_RISK,1,False,0.0675
prod_20001286,20001286,1000185,Phones & Telecommunications,4.56,9,29,34,5,0.036,0.1,0.002,21,0.000198,714,0.0141,0.006,NONE,False,False,0.1216,LOW_RISK,1,False,0.0675
prod_20001487,20001487,1000069,Automotive,4.24,17,45,51,3,0.0228,0.0588,0.0017,32,0.000276,714,0.0141,0.006,NONE,False,False,0.1051,LOW_RISK,1,False,0.0675
prod_20002978,20002978,1000423,Jewelry & Accessories,4.0,10,38,39,2,0.0372,0.1,0.0009,27,0.000227,282,0.013,0.007,NONE,False,False,0.0855,LOW_RISK,1,False,0.0676
prod_20002774,20002774,1000030,Jewelry & Accessories,4.0,1,2,2,1,0.0232,0.025,0.003,2,4.4e-05,282,0.013,0.007,CHOKE_CHILD,True,True,0.2596,MODERATE_RISK,1,False,0.0676
prod_20004857,20004857,1000395,Tools & Home Improvement,5.0,1,2,2,1,0.0761,0.1429,0.003,2,4.5e-05,714,0.0141,0.006,NONE,False,False,0.0461,LOW_RISK,1,False,0.0677
prod_20003801,20003801,1000074,Tools & Home Improvement,3.75,4,14,15,2,0.0551,0.1667,0.0027,12,0.00011,501,0.0146,0.015,NONE,False,False,0.0767,LOW_RISK,1,False,0.0677
